8171	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:80:"7-Portugalia-Hiszpania-Pielgrzymim-szlakiem-do-Fatimy-i-S.-de-Compostela-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:88:"7-Portugalia-Hiszpania-Pielgrzymim-szlakiem-do-Fatimy-
8172	_wp_attached_file	2021/01/7-Portugalia-Hiszpania-Pielgrzymim-szlakiem-do-Fatimy-i-S.-de-Compostela.pdf
8172	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:80:"7-Portugalia-Hiszpania-Pielgrzymim-szlakiem-do-Fatimy-i-S.-de-Compostela-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:88:"7-Portugalia-Hiszpania-Pielgrzymim-szlakiem-do-Fatimy-
8173	_wp_attached_file	2021/01/8-Francja-Sanktuaria-Maryjne-Francji.pdf
8173	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:44:"8-Francja-Sanktuaria-Maryjne-Francji-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:52:"8-Francja-Sanktuaria-Maryjne-Francji-pdf-300x212.jpg";s:5:"width";i:300;s:6:"height";i:212
8174	_wp_attached_file	2021/01/8-Francja-Sanktuaria-Maryjne-Francji.pdf
8174	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:44:"8-Francja-Sanktuaria-Maryjne-Francji-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:52:"8-Francja-Sanktuaria-Maryjne-Francji-pdf-300x212.jpg";s:5:"width";i:300;s:6:"height";i:212
8175	_wp_attached_file	2021/01/9-Francja-Hiszpania-Na-pielgrzymim-szlaku-wokol-Pirenejow.pdf
8175	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:65:"9-Francja-Hiszpania-Na-pielgrzymim-szlaku-wokol-Pirenejow-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:73:"9-Francja-Hiszpania-Na-pielgrzymim-szlaku-wokol-Pirenejow-pdf-300x212
8176	_wp_attached_file	2021/01/9-Francja-Hiszpania-Na-pielgrzymim-szlaku-wokol-Pirenejow.pdf
